x0,x1,labels
-0.29,1.73,3
-0.29,1.74,3
-0.29,1.75,3
-0.29,1.77,3
-0.29,1.84,3
-0.28,1.07,3
-0.28,1.3,3
-0.28,1.55,3
-0.28,1.82,3
-0.27,1.02,3
-0.27,1.06,3
-0.27,1.34,3
-0.27,1.43,3
-0.27,1.46,3
-0.27,1.6,3
-0.27,1.71,3
-0.27,1.72,3
-0.26,1.02,3
-0.26,1.17,3
-0.26,1.19,3
-0.26,1.19,3
-0.25,1.01,3
-0.25,1.21,3
-0.25,1.43,3
-0.25,1.52,3
-0.25,1.68,3
-0.25,2.34,3
-0.24,1.39,3
-0.24,1.56,3
-0.24,1.69,3
-0.23,0.9,3
-0.23,1.0,3
-0.23,1.38,3
-0.23,1.48,3
-0.23,1.8,3
-0.22,0.66,3
-0.22,0.89,3
-0.22,2.34,3
-0.21,1.03,3
-0.21,1.1,3
-0.21,1.13,3
-0.21,1.35,3
-0.21,1.56,3
-0.21,1.6,3
-0.21,1.98,3
-0.2,0.99,3
-0.2,1.0,3
-0.2,1.37,3
-0.2,1.53,3
-0.2,1.59,3
-0.2,1.7,3
-0.19,0.57,3
-0.19,1.28,3
-0.18,0.95,3
-0.18,1.49,3
-0.18,1.86,3
-0.17,1.53,3
-0.17,1.58,3
-0.17,1.81,3
-0.17,1.86,3
-0.16,1.07,3
-0.16,1.46,3
-0.16,1.59,3
-0.16,1.69,3
-0.16,1.86,3
-0.15,1.56,3
-0.14,0.59,3
-0.14,1.12,3
-0.13,0.91,3
-0.13,1.36,3
-0.13,1.83,3
-0.12,0.32,3
-0.12,1.36,3
-0.12,1.43,3
-0.12,1.7,3
-0.12,2.26,3
-0.11,1.02,3
-0.1,1.11,3
-0.1,1.29,3
-0.1,1.3,3
-0.1,2.26,3
-0.08,1.12,3
-0.08,1.26,3
-0.08,1.27,3
-0.08,1.74,3
-0.07,1.45,3
-0.07,1.72,3
-0.06,1.09,3
-0.06,1.11,3
-0.06,1.48,3
-0.06,1.6,3
-0.06,1.88,3
-0.05,1.09,3
-0.05,1.13,3
-0.05,1.4,3
-0.05,2.11,3
-0.04,0.61,3
-0.04,1.11,3
-0.04,1.28,3
-0.04,1.83,3
-0.03,1.3,3
-0.03,1.39,3
-0.03,1.42,3
-0.03,1.48,3
-0.03,1.98,3
-0.02,1.47,3
-0.02,1.55,3
-0.02,1.61,3
-0.02,1.79,3
-0.01,1.23,3
-0.01,1.45,3
0.0,0.82,3
0.0,1.18,3
-0.0,1.34,3
-0.0,1.74,3
0.01,0.83,3
0.01,1.0,3
0.01,1.24,3
0.01,1.29,3
0.01,1.49,3
0.01,1.74,3
0.01,1.79,3
0.02,0.98,3
0.02,1.19,3
0.02,1.37,3
0.02,2.05,3
0.05,0.66,3
0.05,0.89,3
0.05,1.25,3
0.05,1.54,3
0.05,1.91,3
0.06,0.92,3
0.06,1.3,3
0.06,1.55,3
0.06,1.89,3
0.07,0.95,3
0.07,1.07,3
0.07,1.22,3
0.08,0.91,3
0.08,1.23,3
0.08,1.35,3
0.08,1.59,3
0.09,1.5,3
0.1,1.53,3
0.1,2.16,3
0.11,1.03,3
0.11,1.19,3
0.11,1.38,3
0.12,0.73,3
0.12,1.27,3
0.12,1.29,3
0.13,0.55,3
0.13,1.57,3
0.14,1.16,3
0.14,2.22,3
0.16,1.31,3
0.16,1.38,3
0.16,1.72,3
0.16,2.0,3
0.17,2.13,3
0.19,1.3,3
0.2,0.78,3
0.21,1.98,3
0.22,1.39,3
0.23,1.39,3
0.23,1.99,3
0.24,1.43,3
0.26,1.3,3
0.26,1.41,3
0.26,1.66,3
0.26,2.07,3
0.27,1.22,3
0.27,1.31,3
0.27,1.74,3
0.27,2.19,3
0.28,1.24,3
0.29,0.92,3
0.29,1.06,3
0.29,1.39,3
0.3,1.64,3
0.3,1.68,3
0.34,1.59,3
0.35,1.12,3
0.36,1.33,3
0.39,2.02,3
0.4,1.67,3
0.41,1.06,3
0.41,1.66,3
0.43,0.99,3
0.44,0.85,3
0.45,1.33,3
0.46,1.51,3
0.46,1.62,3
0.47,1.47,3
0.49,1.25,3
0.49,1.37,3
0.49,1.65,3
0.53,1.33,3
0.55,1.37,3
0.56,1.68,3
0.58,2.05,3
0.58,2.07,3
0.59,1.2,3
0.63,1.55,3
0.64,2.18,3
0.65,1.7,3
0.72,1.61,3
0.74,1.13,3
0.75,1.11,3
0.8,0.83,3
0.8,1.02,3
0.83,1.65,3
0.88,1.18,3
0.93,0.72,3
0.94,0.84,3
0.96,1.46,3
1.01,0.9,3
1.08,1.37,3
1.13,1.24,3
